,Date,Open,High,Low,Close,Adj Close,Volume,year
1278,2019-05-30,350.55,354.21,348.3,1.1279397773718862,1.1279397773718862,4008000.0,2019
1279,2019-05-29,353.6,353.85,345.9,1.1135808317167633,1.1135808317167633,5658900.0,2019
1280,2019-05-28,354.39,361.2,353.65,1.1452676779556994,1.1452676779556994,4717100.0,2019
1281,2019-05-24,355.41,359.44,353.79,1.141650951042567,1.141650951042567,3831000.0,2019
1282,2019-05-23,355.5,357.42,347.7,1.1298830933252109,1.1298830933252109,5630400.0,2019
1283,2019-05-22,358.01,370.46,357.3,1.1704768043502194,1.1704768043502194,6229400.0,2019
1284,2019-05-21,350.95,356.43,349.93,1.1410031790581252,1.1410031790581252,4026400.0,2019
1285,2019-05-20,351.23,352.42,345.4,1.1077508838567889,1.1077508838567889,4621500.0,2019
1286,2019-05-17,356.39,359.62,353.79,1.1419748370347877,1.1419748370347877,4725400.0,2019
1287,2019-05-16,356.37,364.0,353.94,1.1682096024046735,1.1682096024046735,6441500.0,2019
1288,2019-05-15,343.34,356.5,341.39,1.1448898109647752,1.1448898109647752,6340100.0,2019
1289,2019-05-14,348.71,349.95,342.5,1.0942556341809218,1.0942556341809218,5353000.0,2019
1290,2019-05-13,352.29,354.26,343.1,1.0923662992263001,1.0923662992263001,8026700.0,2019
1291,2019-05-10,361.62,365.26,353.06,1.1775483151803738,1.1775483151803738,5657100.0,2019
1292,2019-05-09,360.9,364.2,352.75,1.1867790659586668,1.1867790659586668,5882600.0,2019
1293,2019-05-08,367.92,369.0,361.36,1.1955239877486288,1.1955239877486288,6572000.0,2019
1294,2019-05-07,377.0,379.91,365.81,1.228398415959041,1.228398415959041,6974900.0,2019
1295,2019-05-06,377.69,381.35,376.0,1.272716815894589,1.272716815894589,5793100.0,2019
1296,2019-05-03,381.53,385.03,378.27,1.3070487310699948,1.3070487310699948,5130300.0,2019
1297,2019-05-02,378.0,383.5,374.51,1.2748220748440242,1.2748220748440242,5398200.0,2019
1298,2019-05-01,374.0,385.99,373.17,1.2734725498764374,1.2734725498764374,9257300.0,2019
1299,2019-04-30,369.56,374.5,368.35,1.228830263948669,1.228830263948669,3870100.0,2019
1300,2019-04-29,373.68,374.58,369.12,1.2357938127814163,1.2357938127814163,3821700.0,2019
1301,2019-04-26,368.35,375.14,366.24,1.252096074389864,1.252096074389864,5621900.0,2019
1302,2019-04-25,374.49,374.76,365.7,1.2169004632352023,1.2169004632352023,6255500.0,2019
1303,2019-04-24,381.07,381.9,373.27,1.2487492524702488,1.2487492524702488,6541900.0,2019
1304,2019-04-23,375.45,384.8,374.71,1.2900986974771056,1.2900986974771056,10089800.0,2019
1305,2019-04-22,359.7,377.69,359.0,1.2655373430670274,1.2655373430670274,11980500.0,2019
1306,2019-04-18,355.0,360.41,351.64,1.1738236262698345,1.1738236262698345,8353200.0,2019
1307,2019-04-17,365.05,368.76,350.6,1.1435402859971884,1.1435402859971884,18054100.0,2019
1308,2019-04-16,355.0,364.48,352.72,1.1690193173852255,1.1690193173852255,18740200.0,2019
1309,2019-04-15,350.71,352.21,342.27,1.1118534397582525,1.1118534397582525,8842300.0,2019
1310,2019-04-12,360.69,361.75,349.36,1.1241071264639397,1.1241071264639397,15646200.0,2019
1311,2019-04-11,365.0,370.12,360.81,1.2132297553233664,1.2132297553233664,6526900.0,2019
1312,2019-04-10,365.79,368.85,362.25,1.1930948428069728,1.1930948428069728,4545600.0,2019
1313,2019-04-09,360.54,366.74,359.0,1.1973593417045465,1.1973593417045465,5439200.0,2019
1314,2019-04-08,365.11,365.94,359.93,1.1795456121324022,1.1795456121324022,4653800.0,2019
1315,2019-04-05,369.0,369.8,364.66,1.2015698596034172,1.2015698596034172,3905500.0,2019
1316,2019-04-04,370.07,372.05,362.4,1.2144713182935463,1.2144713182935463,4627300.0,2019
1317,2019-04-03,369.26,373.41,366.19,1.2245657650510948,1.2245657650510948,5368900.0,2019
1318,2019-04-02,366.25,368.42,362.22,1.2136076223142909,1.2136076223142909,5158700.0,2019
1319,2019-04-01,359.0,368.33,358.51,1.209505066412827,1.209505066412827,7036100.0,2019
1320,2019-03-29,357.16,358.25,353.71,1.1533648277612198,1.1533648277612198,4705600.0,2019
1321,2019-03-28,354.49,355.94,349.2,1.1428385330140434,1.1428385330140434,4361000.0,2019
1322,2019-03-27,361.0,362.47,350.37,1.1361448891748132,1.1361448891748132,7852400.0,2019
1323,2019-03-26,367.87,368.38,358.02,1.1717723483191027,1.1717723483191027,7666500.0,2019
1324,2019-03-25,359.0,367.04,357.44,1.2055644535074739,1.2055644535074739,8473800.0,2019
1325,2019-03-22,375.95,376.43,360.04,1.1773863721842632,1.1773863721842632,8661300.0,2019
1326,2019-03-21,374.0,379.0,370.61,1.2683983359983113,1.2683983359983113,8544000.0,2019
1327,2019-03-20,358.91,375.9,357.01,1.2540933713418922,1.2540933713418922,10917200.0,2019
1328,2019-03-19,366.4,366.96,356.8,1.1653486094733896,1.1653486094733896,7541400.0,2019
1329,2019-03-18,362.47,370.97,361.86,1.1905037548692061,1.1905037548692061,7194700.0,2019
1330,2019-03-15,361.02,364.0,358.89,1.1798155171259193,1.1798155171259193,8444500.0,2019
1331,2019-03-14,360.5,363.84,358.1,1.1655645334682037,1.1655645334682037,5271400.0,2019
1332,2019-03-13,355.81,362.48,352.77,1.1784659921583325,1.1784659921583325,6444100.0,2019
1333,2019-03-12,359.37,360.13,353.8,1.151799378798819,1.151799378798819,5164600.0,2019
1334,2019-03-11,352.0,358.98,350.03,1.1657804574630175,1.1657804574630175,5387300.0,2019
1335,2019-03-08,345.75,349.92,342.47,1.1157940526636057,1.1157940526636057,6898800.0,2019
1336,2019-03-07,360.16,362.86,350.5,1.1319883522746463,1.1319883522746463,6151300.0,2019
1337,2019-03-06,353.6,359.88,351.7,1.1698290323657776,1.1698290323657776,6211900.0,2019
1338,2019-03-05,351.46,356.17,348.25,1.1411651220542358,1.1411651220542358,5937800.0,2019
1339,2019-03-04,359.72,362.25,348.04,1.123567316476905,1.123567316476905,7487000.0,2019
1340,2019-03-01,362.26,362.87,354.69,1.1574673836626832,1.1574673836626832,5526500.0,2019
1341,2019-02-28,362.47,366.39,357.71,1.161677901561554,1.161677901561554,6186800.0,2019
1342,2019-02-27,363.5,368.03,359.8,1.1874268379431085,1.1874268379431085,5629900.0,2019
1343,2019-02-26,362.98,365.7,359.33,1.198762847670837,1.198762847670837,4944600.0,2019
1344,2019-02-25,367.01,371.49,363.79,1.1930408618082693,1.1930408618082693,7569300.0,2019
1345,2019-02-22,360.34,366.13,360.05,1.1882365529236603,1.1882365529236603,7088200.0,2019
1346,2019-02-21,360.03,362.85,353.88,1.155578048708062,1.155578048708062,6227900.0,2019
1347,2019-02-20,364.85,366.71,356.7,1.171448462326882,1.171448462326882,8110700.0,2019
1348,2019-02-19,355.8,365.0,355.32,1.182298643066279,1.182298643066279,7396600.0,2019
1349,2019-02-15,358.47,364.4,355.5,1.1550382387210272,1.1550382387210272,9230000.0,2019
1350,2019-02-14,351.75,360.45,348.33,1.1669140584357902,1.1669140584357902,9295300.0,2019
1351,2019-02-13,357.3,359.6,350.28,1.127507929382258,1.127507929382258,10559100.0,2019
1352,2019-02-12,348.09,360.0,346.52,1.1717723483191027,1.1717723483191027,10429400.0,2019
1353,2019-02-11,350.0,352.87,344.81,1.0949034061653633,1.0949034061653633,5454900.0,2019
1354,2019-02-08,338.0,348.0,338.0,1.1048359099268015,1.1048359099268015,7561400.0,2019
1355,2019-02-07,347.9,348.75,339.02,1.0893973442976093,1.0893973442976093,7864500.0,2019
1356,2019-02-06,357.0,357.04,347.19,1.129775131327804,1.129775131327804,6717700.0,2019
1357,2019-02-05,353.2,360.0,352.9,1.1493162528584595,1.1493162528584595,9046600.0,2019
1358,2019-02-04,342.6,352.0,341.3,1.125186746438009,1.125186746438009,9051400.0,2019
1359,2019-02-01,337.18,346.84,336.5,1.0631625789277237,1.0631625789277237,9827800.0,2019
1360,2019-01-31,339.68,345.99,338.09,1.0612732439731023,1.0612732439731023,8535500.0,2019
1361,2019-01-30,332.75,341.78,330.8,1.0675350398227048,1.0675350398227048,9234500.0,2019
1362,2019-01-29,335.87,338.22,328.15,1.0040533853474254,1.0040533853474254,7655200.0,2019
1363,2019-01-28,334.7,336.3,328.88,1.0405445404709706,1.0405445404709706,8652100.0,2019
1364,2019-01-25,328.72,340.0,328.51,1.0534459991610994,1.0534459991610994,11152900.0,2019
1365,2019-01-24,320.6,331.8,319.0,0.9920156226365521,0.9920156226365521,11131600.0,2019
1366,2019-01-23,328.25,331.75,318.6,0.9667525152433287,0.9667525152433287,13480100.0,2019
1367,2019-01-22,334.89,336.88,321.03,0.9838644918323284,0.9838644918323284,17941400.0,2019
1368,2019-01-18,351.97,353.0,336.73,1.0591140040249636,1.0591140040249636,26621000.0,2019
1369,2019-01-17,349.5,355.79,346.41,1.1351732311981508,1.1351732311981508,18871200.0,2019
1370,2019-01-16,354.0,358.85,348.11,1.1254566514315263,1.1254566514315263,15385500.0,2019
1371,2019-01-15,349.6,357.22,347.0,1.1430004760101538,1.1430004760101538,21181200.0,2019
1372,2019-01-14,334.24,335.48,329.13,1.0258617088236268,1.0258617088236268,10499600.0,2019
1373,2019-01-11,330.96,341.09,328.52,1.0509628732207397,1.0509628732207397,19500400.0,2019
1374,2019-01-10,314.57,325.37,312.5,0.9811654418971549,0.9811654418971549,13472500.0,2019
1375,2019-01-09,317.71,323.35,313.5,0.9557943725065244,0.9557943725065244,13343200.0,2019
1376,2019-01-08,319.98,320.59,308.01,0.957467783466332,0.957467783466332,15359200.0,2019
1377,2019-01-07,302.1,316.8,301.65,0.930855151105522,0.930855151105522,18620100.0,2019
1378,2019-01-04,281.88,297.8,278.54,0.8349309164094584,0.8349309164094584,19330100.0,2019
1379,2019-01-03,270.2,275.79,264.43,0.6925830228284116,0.6925830228284116,14969600.0,2019
1380,2019-01-02,259.28,269.75,256.58,0.6734737492873839,0.6734737492873839,11679500.0,2019
1381,2018-12-31,260.16,270.1,260.0,0.6734737492873839,0.6734737492873839,13508900.0,2018
1382,2018-12-28,257.94,261.91,249.8,0.610963752788767,0.610963752788767,10992800.0,2018
1383,2018-12-27,250.11,255.59,240.1,0.6082107218548901,0.6082107218548901,12235200.0,2018
1384,2018-12-26,233.92,254.5,231.23,0.5979543321012311,0.5979543321012311,14402700.0,2018
1385,2018-12-24,242.0,250.65,233.68,0.49112593566706675,0.49112593566706675,9547600.0,2018
1386,2018-12-21,263.83,264.5,241.29,0.558656165045106,0.558656165045106,21397600.0,2018
1387,2018-12-20,264.64,269.9,251.88,0.6352552022053278,0.6352552022053278,16792900.0,2018
1388,2018-12-19,269.96,280.87,263.77,0.6686694404027749,0.6686694404027749,13788400.0,2018
1389,2018-12-18,263.3,275.75,263.29,0.6911795168621214,0.6911795168621214,10350100.0,2018
1390,2018-12-17,266.51,272.98,261.08,0.647238983917498,0.647238983917498,9634700.0,2018
1391,2018-12-14,271.81,277.67,265.0,0.6690473073936992,0.6690473073936992,9915300.0,2018
1392,2018-12-13,277.64,279.32,271.85,0.7186018642034834,0.7186018642034834,8379300.0,2018
1393,2018-12-12,267.66,281.77,266.48,0.712448030351288,0.712448030351288,11456700.0,2018
1394,2018-12-11,274.08,274.5,262.76,0.6608421955907721,0.6608421955907721,9843200.0,2018
1395,2018-12-10,264.19,271.18,260.61,0.6844858730228913,0.6844858730228913,9605600.0,2018
1396,2018-12-07,282.48,284.21,263.38,0.6598705376141095,0.6598705376141095,12466700.0,2018
1397,2018-12-06,268.33,283.22,267.14,0.755632829314063,0.755632829314063,13074300.0,2018
1398,2018-12-04,288.13,295.74,274.72,0.714877175292944,0.714877175292944,12800600.0,2018
1399,2018-12-03,293.19,298.72,284.58,0.7956867303520367,0.7956867303520367,14117400.0,2018
1400,2018-11-30,288.0,290.81,283.06,0.7731766538926902,0.7731766538926902,11860100.0,2018
1401,2018-11-29,282.32,290.49,275.5,0.7873196755529991,0.7873196755529991,15431500.0,2018
1402,2018-11-28,271.98,284.0,263.34,0.7543912663438831,0.7543912663438831,14801300.0,2018
1403,2018-11-27,259.24,269.08,256.14,0.6679137064209264,0.6679137064209264,11149500.0,2018
1404,2018-11-26,260.55,266.25,253.8,0.6398435870951228,0.6398435870951228,12498600.0,2018
1405,2018-11-23,260.11,265.5,256.84,0.6257545464335175,0.6257545464335175,5245100.0,2018
1406,2018-11-21,274.42,275.34,261.51,0.6436222570043656,0.6436222570043656,11023000.0,2018
1407,2018-11-20,254.63,276.34,250.0,0.6698030413755479,0.6698030413755479,16693800.0,2018
1408,2018-11-19,283.79,285.09,269.15,0.6893441629062036,0.6893441629062036,12993800.0,2018
1409,2018-11-16,287.14,291.72,281.0,0.7736085018823179,0.7736085018823179,9099500.0,2018
1410,2018-11-15,285.51,292.5,282.16,0.7943911863831534,0.7943911863831534,9967100.0,2018
1411,2018-11-14,300.4,301.84,278.3,0.7764155138148985,0.7764155138148985,16853600.0,2018
1412,2018-11-13,295.0,303.55,289.1,0.8178189398204587,0.8178189398204587,12232200.0,2018
1413,2018-11-12,300.0,302.49,290.63,0.8160375668632444,0.8160375668632444,10924800.0,2018
1414,2018-11-09,311.07,312.98,298.01,0.866779705644505,0.866779705644505,13480800.0,2018
1415,2018-11-08,328.0,332.05,316.61,0.9447822487710171,0.9447822487710171,11023900.0,2018
1416,2018-11-07,312.9,328.56,311.0,0.9964960455289399,0.9964960455289399,13328300.0,2018
1417,2018-11-06,314.76,320.22,305.3,0.906563701688961,0.906563701688961,9710400.0,2018
1418,2018-11-05,311.1,317.53,303.74,0.9313949610925568,0.9313949610925568,10283000.0,2018
1419,2018-11-02,318.0,321.88,308.33,0.8971710079145578,0.8971710079145578,13404600.0,2018
1420,2018-11-01,304.59,318.45,296.67,0.9418672748410296,0.9418672748410296,15121500.0,2018
1421,2018-10-31,297.77,311.5,295.05,0.8576569168636184,0.8576569168636184,20360300.0,2018
1422,2018-10-30,275.57,290.52,271.21,0.7714492619341793,0.7714492619341793,23685700.0,2018
1423,2018-10-29,305.26,307.89,275.4,0.7662131050599427,0.7662131050599427,21698800.0,2018
1424,2018-10-26,300.51,313.99,292.3,0.8471306221164422,0.8471306221164422,19616000.0,2018
1425,2018-10-25,307.12,319.94,305.25,0.9175218444257653,0.9175218444257653,13346900.0,2018
1426,2018-10-24,332.28,333.0,300.73,0.8579268218571359,0.8579268218571359,19039300.0,2018
1427,2018-10-23,318.0,336.58,316.77,1.0270492907951032,1.0270492907951032,14907300.0,2018
1428,2018-10-22,333.1,335.8,320.34,1.0075081692644476,1.0075081692644476,17097200.0,2018
1429,2018-10-19,351.0,355.8,332.2,1.0244042218586333,1.0244042218586333,16717200.0,2018
1430,2018-10-18,360.67,362.2,346.05,1.100193544038303,1.100193544038303,18461000.0,2018
1431,2018-10-17,378.33,380.0,356.5,1.197305360705843,1.197305360705843,32610900.0,2018
1432,2018-10-16,337.24,347.95,330.56,1.0985201330784955,1.0985201330784955,20156400.0,2018
1433,2018-10-15,337.63,339.21,326.93,1.0268873477989928,1.0268873477989928,11215000.0,2018
1434,2018-10-12,339.57,341.3,328.9,1.061597129965323,1.061597129965323,14870800.0,2018
1435,2018-10-11,324.94,334.2,315.81,0.9619482063587201,0.9619482063587201,16082100.0,2018
1436,2018-10-10,353.52,355.15,325.39,0.9878051047376815,0.9878051047376815,17183100.0,2018
1437,2018-10-09,348.48,358.72,347.09,1.1487764428714249,1.1487764428714249,8755000.0,2018
1438,2018-10-08,345.18,352.95,338.11,1.1130950027284323,1.1130950027284323,12375500.0,2018
1439,2018-10-05,359.77,363.5,343.0,1.1252407274367127,1.1252407274367127,13523000.0,2018
1440,2018-10-04,375.88,375.92,360.4,1.1916373558419788,1.1916373558419788,9074400.0,2018
1441,2018-10-03,378.53,380.93,374.88,1.263971894104627,1.263971894104627,5798600.0,2018
1442,2018-10-02,384.38,386.8,373.83,1.2644577230929581,1.2644577230929581,8638700.0,2018
1443,2018-10-01,375.85,386.11,375.59,1.287615571536746,1.287615571536746,8376600.0,2018
1444,2018-09-28,379.24,380.8,373.73,1.248209442483214,1.248209442483214,7114900.0,2018
1445,2018-09-27,379.87,383.2,376.0,1.2837289396300964,1.2837289396300964,7326200.0,2018
1446,2018-09-26,373.59,382.0,370.88,1.2684523169970148,1.2684523169970148,13799700.0,2018
1447,2018-09-25,370.23,371.34,364.49,1.2228383730925838,1.2228383730925838,6799800.0,2018
1448,2018-09-24,359.0,373.64,354.33,1.2238100310692464,1.2238100310692464,9322500.0,2018
1449,2018-09-21,366.59,372.22,360.74,1.1783580301609258,1.1783580301609258,11930600.0,2018
1450,2018-09-20,370.26,370.26,363.17,1.2008681066202722,1.2008681066202722,6768100.0,2018
1451,2018-09-19,373.95,377.61,359.17,1.209505066412827,1.209505066412827,11876800.0,2018
1452,2018-09-18,353.67,368.15,351.56,1.2132297553233664,1.2132297553233664,10414000.0,2018
1453,2018-09-17,364.22,367.33,349.57,1.1198426275663658,1.1198426275663658,7071900.0,2018
1454,2018-09-14,368.55,371.09,363.46,1.1965496267239946,1.1965496267239946,4756400.0,2018
1455,2018-09-13,371.91,374.09,366.84,1.2159288052585397,1.2159288052585397,8366100.0,2018
1456,2018-09-12,359.08,370.43,356.24,1.225645385025164,1.225645385025164,10480800.0,2018
1457,2018-09-11,344.67,356.15,343.9,1.1499640248429013,1.1499640248429013,6198100.0,2018
1458,2018-09-10,352.27,352.5,343.08,1.109370313817893,1.109370313817893,5752200.0,2018
1459,2018-09-07,342.2,355.75,341.25,1.1108278007828865,1.1108278007828865,9105800.0,2018
1460,2018-09-06,347.44,356.0,341.99,1.0988440190707163,1.0988440190707163,13050200.0,2018
1461,2018-09-05,360.0,363.39,335.83,1.070342051755285,1.070342051755285,13092800.0,2018
1462,2018-09-04,366.47,368.88,361.26,1.1913674508484617,1.1913674508484617,7605200.0,2018
1463,2018-08-31,370.66,376.0,367.08,1.2133916983194768,1.2133916983194768,7943400.0,2018
1464,2018-08-30,365.0,376.81,363.54,1.2312054278916216,1.2312054278916216,10981000.0,2018
1465,2018-08-29,367.2,369.86,362.91,1.2153350142728019,1.2153350142728019,8118700.0,2018
1466,2018-08-28,367.23,369.99,360.38,1.217764159214458,1.217764159214458,9222600.0,2018
1467,2018-08-27,367.15,374.49,360.0,1.1966575887214015,1.1966575887214015,17427300.0,2018
1468,2018-08-24,346.0,359.15,344.54,1.1655645334682037,1.1655645334682037,14729100.0,2018
1469,2018-08-23,348.11,350.08,337.65,1.0594918710158878,1.0594918710158878,11336400.0,2018
1470,2018-08-22,338.49,346.21,337.41,1.0879398573326158,1.0879398573326158,8930700.0,2018
1471,2018-08-21,331.0,341.5,329.7,1.0532840561649888,1.0532840561649888,14783200.0,2018
1472,2018-08-20,314.64,331.6,310.93,0.9977376084991199,0.9977376084991199,13591100.0,2018
1473,2018-08-17,319.01,324.37,312.96,0.9386284149188214,0.9386284149188214,10407900.0,2018
1474,2018-08-16,329.9,331.17,321.21,0.9691816601849848,0.9691816601849848,6689700.0,2018
1475,2018-08-15,334.03,335.5,321.0,0.9905581356715583,0.9905581356715583,11784500.0,2018
1476,2018-08-14,342.09,342.41,336.25,1.050423063233705,1.050423063233705,5805200.0,2018
1477,2018-08-13,339.89,347.19,339.07,1.07104380473843,1.07104380473843,6888900.0,2018
1478,2018-08-10,346.91,349.1,344.42,1.0956591401472118,1.0956591401472118,4328400.0,2018
1479,2018-08-09,347.96,352.44,345.82,1.1144985086947223,1.1144985086947223,4820300.0,2018
1480,2018-08-08,352.21,352.29,346.61,1.1050518339216153,1.1050518339216153,5394700.0,2018
1481,2018-08-07,353.23,357.31,349.01,1.127831815374479,1.127831815374479,7970900.0,2018
1482,2018-08-06,342.87,351.98,341.74,1.1229195444924636,1.1229195444924636,8198100.0,2018
1483,2018-08-03,347.75,347.86,338.48,1.0806524225076473,1.0806524225076473,8848400.0,2018
1484,2018-08-02,337.23,345.0,334.71,1.0882637433248366,1.0882637433248366,7131300.0,2018
1485,2018-08-01,335.87,344.41,334.02,1.0552273721183139,1.0552273721183139,7790500.0,2018
1486,2018-07-31,331.51,342.5,328.0,1.0502071392388912,1.0502071392388912,14085400.0,2018
1487,2018-07-30,351.93,352.03,334.02,1.0367658705617273,1.0367658705617273,18260700.0,2018
1488,2018-07-27,366.85,367.0,351.65,1.1460773929362513,1.1460773929362513,8949500.0,2018
1489,2018-07-26,358.19,365.54,356.63,1.1886144199145845,1.1886144199145845,6993700.0,2018
1490,2018-07-25,357.57,363.28,355.65,1.1874268379431085,1.1874268379431085,8467800.0,2018
1491,2018-07-24,366.94,367.4,354.56,1.1574673836626832,1.1574673836626832,12851500.0,2018
1492,2018-07-23,359.15,363.9,353.6,1.1862932369703356,1.1862932369703356,11505200.0,2018
1493,2018-07-20,364.92,370.5,360.14,1.1776022961790773,1.1776022961790773,15096700.0,2018
1494,2018-07-19,371.06,375.75,363.0,1.1947682537667803,1.1947682537667803,16878700.0,2018
1495,2018-07-18,381.24,383.13,372.36,1.2536075423535609,1.2536075423535609,21746300.0,2018
1496,2018-07-17,346.95,385.0,344.0,1.2770892767895698,1.2770892767895698,58410400.0,2018
1497,2018-07-16,398.98,403.36,391.75,1.390449374066854,1.390449374066854,22960000.0,2018
1498,2018-07-13,409.19,410.0,395.08,1.3651862666736307,1.3651862666736307,15719000.0,2018
1499,2018-07-12,415.16,416.79,407.8,1.46073263437877,1.46073263437877,12743300.0,2018
1500,2018-07-11,411.34,419.77,410.6,1.4885328487110563,1.4885328487110563,9713900.0,2018
1501,2018-07-10,417.24,419.44,413.08,1.472230587102609,1.472230587102609,9382900.0,2018
1502,2018-07-09,415.95,419.12,411.1,1.4902602406695675,1.4902602406695675,11127500.0,2018
1503,2018-07-06,397.45,408.65,395.52,1.432392610059449,1.432392610059449,8629600.0,2018
1504,2018-07-05,393.8,399.24,390.86,1.3791673453378288,1.3791673453378288,8448900.0,2018
1505,2018-07-03,399.49,399.98,389.5,1.336684299358199,1.336684299358199,5280300.0,2018
1506,2018-07-02,385.45,398.38,380.0,1.378033744365056,1.378033744365056,8142500.0,2018
1507,2018-06-29,399.19,401.33,390.55,1.3415965702402148,1.3415965702402148,9252500.0,2018
1508,2018-06-28,395.0,396.9,387.1,1.363134988722899,1.363134988722899,12219900.0,2018
1509,2018-06-27,407.56,411.59,390.0,1.335982546375054,1.335982546375054,16541400.0,2018
1510,2018-06-26,393.28,404.78,389.05,1.3845654452081757,1.3845654452081757,15191200.0,2018
1511,2018-06-25,404.69,405.99,378.75,1.304079776141304,1.304079776141304,22490900.0,2018
1512,2018-06-22,419.98,420.5,409.65,1.447723213691234,1.447723213691234,10428600.0,2018
1513,2018-06-21,421.38,423.21,406.37,1.471204948127243,1.471204948127243,18389900.0,2018
1514,2018-06-20,415.15,419.47,409.6,1.4783304399561008,1.4783304399561008,16494600.0,2018
1515,2018-06-19,389.5,405.29,388.5,1.414740823483415,1.414740823483415,16697100.0,2018
1516,2018-06-18,387.72,393.16,386.5,1.3360365273737573,1.3360365273737573,6824800.0,2018
1517,2018-06-15,390.71,398.86,387.51,1.3445655251689057,1.3445655251689057,13588100.0,2018
1518,2018-06-14,384.27,395.03,383.25,1.3493698340535143,1.3493698340535143,14598300.0,2018
1519,2018-06-13,367.53,384.25,364.11,1.2795184217312259,1.2795184217312259,18222800.0,2018
1520,2018-06-12,363.6,365.98,362.0,1.1926090138186414,1.1926090138186414,4291000.0,2018
1521,2018-06-11,361.88,365.67,360.91,1.1797615361272158,1.1797615361272158,4432400.0,2018
1522,2018-06-08,358.06,362.39,356.25,1.1750112082413107,1.1750112082413107,5225700.0,2018
1523,2018-06-07,368.54,368.7,357.8,1.1794916311336985,1.1794916311336985,8278000.0,2018
1524,2018-06-06,367.78,369.68,363.33,1.212150135349297,1.212150135349297,7712300.0,2018
1525,2018-06-05,363.32,369.83,361.41,1.2032432705632248,1.2032432705632248,8358000.0,2018
1526,2018-06-04,362.68,363.0,355.51,1.1817048520805407,1.1817048520805407,7682000.0,2018
1527,2018-06-01,353.88,359.99,352.82,1.1715564243242886,1.1715564243242886,7112300.0,2018
1528,2018-05-31,353.8,355.53,350.21,1.1265902524042994,1.1265902524042994,6921700.0,2018
1529,2018-05-30,352.37,354.0,349.26,1.1370625661527722,1.1370625661527722,5685500.0,2018
1530,2018-05-29,351.5,356.1,346.71,1.1164958056467507,1.1164958056467507,9717900.0,2018
1531,2018-05-25,349.9,354.36,348.83,1.1249168414444919,1.1249168414444919,7817400.0,2018
1532,2018-05-24,344.34,354.0,341.12,1.114120641703798,1.114120641703798,14758600.0,2018
1533,2018-05-23,329.04,345.0,328.09,1.089451325296313,1.089451325296313,10049100.0,2018
1534,2018-05-22,334.05,336.63,331.15,1.0187362169947691,1.0187362169947691,5964400.0,2018
1535,2018-05-21,327.11,331.88,325.45,1.0198158369688384,1.0198158369688384,6657300.0,2018
1536,2018-05-18,324.9,326.42,322.8,0.9785743539593884,0.9785743539593884,3577700.0,2018
1537,2018-05-17,327.53,330.45,323.17,0.9841883778245493,0.9841883778245493,4935700.0,2018
1538,2018-05-16,326.28,329.72,325.14,1.0002207344394793,1.0002207344394793,3671700.0,2018
1539,2018-05-15,325.94,326.94,322.43,0.9891006487065647,0.9891006487065647,4746100.0,2018
1540,2018-05-14,327.25,330.5,327.04,1.002056088395397,1.002056088395397,4089800.0,2018
1541,2018-05-11,329.65,331.26,324.87,0.990882021663779,0.990882021663779,4589700.0,2018
1542,2018-05-10,331.5,332.06,327.34,1.0078320552566684,1.0078320552566684,5302300.0,2018
1543,2018-05-09,328.79,331.95,327.51,1.0116107251659112,1.0116107251659112,5633400.0,2018
1544,2018-05-08,325.9,327.35,323.05,0.9932032046080282,0.9932032046080282,4735700.0,2018
1545,2018-05-07,321.99,329.02,319.34,0.9898024016897098,0.9898024016897098,7117800.0,2018
1546,2018-05-04,308.71,320.98,307.67,0.9564961254896696,0.9564961254896696,8209500.0,2018
1547,2018-05-03,312.59,312.59,305.73,0.911152086578756,0.911152086578756,6135800.0,2018
1548,2018-05-02,311.65,317.1,310.4,0.9201669133622353,0.9201669133622353,5697100.0,2018
1549,2018-05-01,310.36,313.48,306.69,0.9198430273700146,0.9198430273700146,6036600.0,2018
1550,2018-04-30,311.07,317.88,310.12,0.9153086234789231,0.9153086234789231,6088800.0,2018
1551,2018-04-27,316.25,317.45,306.5,0.9115299535696803,0.9115299535696803,7074400.0,2018
1552,2018-04-26,310.0,316.63,305.58,0.9235137352818504,0.9235137352818504,9266700.0,2018
1553,2018-04-25,306.37,309.98,292.62,0.8791413543475991,0.8791413543475991,14919700.0,2018
1554,2018-04-24,319.22,320.25,302.31,0.8859429601842361,0.8859429601842361,13893200.0,2018
1555,2018-04-23,329.15,331.22,317.08,0.9489387856711841,0.9489387856711841,8968000.0,2018
1556,2018-04-20,332.22,336.51,326.0,0.9979535324939335,0.9979535324939335,9158700.0,2018
1557,2018-04-19,332.88,335.31,326.77,1.0245661648547435,1.0245661648547435,8438800.0,2018
1558,2018-04-18,336.3,338.82,331.1,1.0343907066187747,1.0343907066187747,11221100.0,2018
1559,2018-04-17,329.66,338.62,323.77,1.042703780419109,1.042703780419109,33866500.0,2018
1560,2018-04-16,315.99,316.1,304.0,0.8900455160856997,0.8900455160856997,20307900.0,2018
1561,2018-04-13,317.29,317.49,308.23,0.910936162583942,0.910936162583942,12046600.0,2018
1562,2018-04-12,309.72,311.13,306.75,0.8979807228951097,0.8979807228951097,10249400.0,2018
1563,2018-04-11,302.88,311.64,301.82,0.8678593256185743,0.8678593256185743,14877400.0,2018
1564,2018-04-10,297.68,298.95,291.69,0.8376299663446317,0.8376299663446317,10660500.0,2018
